FinancialID,ProjectID,Month,Date,Year,Quarter,CostCategory,PlannedRevenue,ActualRevenue,PlannedCost,ActualCost,GrossProfit,GrossMarginPct
FIN0002535,PRJ020,2024-02,2024-02-24,2024,Q1 2024,Transportation,10440.7,9709.48,9322.05,8900.59,808.89,8.33
FIN0002536,PRJ020,2024-02,2024-02-24,2024,Q1 2024,Overhead,7830.52,7385.47,6991.54,7016.12,369.35,5.0
FIN0002537,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Labor,108203.33,104066.31,96610.12,98205.56,5860.75,5.63
FIN0002538,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Materials,123660.95,113231.92,110411.56,99080.52,14151.4,12.5
FIN0002539,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Equipment,57966.07,60898.31,51755.42,54711.82,6186.49,10.16
FIN0002540,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Subcontractor,38644.04,41964.37,34503.61,35776.64,6187.73,14.75
FIN0002541,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Design & Engineering,19322.03,19604.71,17251.81,18232.65,1372.06,7.0
FIN0002542,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Permits & Legal,11593.21,11640.21,10351.08,10844.94,795.27,6.83
FIN0002543,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Transportation,15457.62,14311.22,13801.45,12412.85,1898.37,13.26
FIN0002544,PRJ020,2024-03,2024-03-25,2024,Q1 2024,Overhead,11593.21,10911.31,10351.08,9726.56,1184.75,10.86
FIN0002545,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Labor,79831.68,78106.15,71278.29,72790.19,5315.96,6.81
FIN0002546,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Materials,91236.21,82726.68,81460.9,78029.4,4697.28,5.68
FIN0002547,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Equipment,42766.98,40841.98,38184.8,34735.8,6106.18,14.95
FIN0002548,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Subcontractor,28511.31,26316.17,25456.53,24466.44,1849.73,7.03
FIN0002549,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Design & Engineering,14255.66,13974.24,12728.27,12604.73,1369.51,9.8
FIN0002550,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Permits & Legal,8553.4,8495.54,7636.96,7243.69,1251.85,14.74
FIN0002551,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Transportation,11404.52,10490.79,10182.61,9542.9,947.89,9.04
FIN0002552,PRJ020,2024-04,2024-04-24,2024,Q2 2024,Overhead,8553.4,9048.12,7636.96,7701.42,1346.7,14.88
FIN0002553,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Labor,104934.98,108119.29,93691.95,99117.47,9001.82,8.33
FIN0002554,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Materials,119925.7,125508.72,107076.52,108666.39,16842.33,13.42
FIN0002555,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Equipment,56215.17,51896.28,50192.12,44153.79,7742.49,14.92
FIN0002556,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Subcontractor,37476.78,38488.94,33461.41,33242.99,5245.95,13.63
FIN0002557,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Design & Engineering,18738.4,19690.89,16730.71,16805.13,2885.76,14.66
FIN0002558,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Permits & Legal,11243.03,11663.84,10038.42,10138.66,1525.18,13.08
FIN0002559,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Transportation,14990.71,13792.57,13384.56,12343.65,1448.92,10.51
FIN0002560,PRJ020,2024-05,2024-05-24,2024,Q2 2024,Overhead,11243.03,11029.93,10038.42,9393.67,1636.26,14.83
FIN0002561,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Labor,78442.08,76526.41,70037.57,72393.64,4132.77,5.4
FIN0002562,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Materials,89648.08,96967.45,80042.93,83587.54,13379.91,13.8
FIN0002563,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Equipment,42022.53,41661.68,37520.12,35688.48,5973.2,14.34
FIN0002564,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Subcontractor,28015.03,28027.44,25013.42,23814.25,4213.19,15.03
FIN0002565,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Design & Engineering,14007.52,12181.79,12506.71,11572.66,609.13,5.0
FIN0002566,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Permits & Legal,8404.5,8338.78,7504.02,7771.72,567.06,6.8
FIN0002567,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Transportation,11206.01,10679.98,10005.37,9170.24,1509.74,14.14
FIN0002568,PRJ020,2024-06,2024-06-23,2024,Q2 2024,Overhead,8404.5,8923.05,7504.02,7907.78,1015.27,11.38
FIN0002569,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Labor,104936.71,105317.72,93693.49,96015.68,9302.04,8.83
FIN0002570,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Materials,119927.67,109700.26,107078.28,94463.14,15237.12,13.89
FIN0002571,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Equipment,56216.09,60913.16,50192.94,51988.35,8924.81,14.65
FIN0002572,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Subcontractor,37477.4,35532.26,33461.96,32366.36,3165.9,8.91
FIN0002573,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Design & Engineering,18738.7,19829.8,16730.98,17387.94,2441.86,12.31
FIN0002574,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Permits & Legal,11243.22,12128.41,10038.59,10502.3,1626.11,13.41
FIN0002575,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Transportation,14990.95,15777.35,13384.78,13866.69,1910.66,12.11
FIN0002576,PRJ020,2024-07,2024-07-23,2024,Q3 2024,Overhead,11243.22,10651.6,10038.59,9778.75,872.85,8.19
FIN0002577,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Labor,162572.82,210082.58,133256.41,174565.97,35516.61,16.91
FIN0002578,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Materials,185797.51,197843.88,152293.04,172443.95,25399.93,12.84
FIN0002579,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Equipment,87092.58,112750.78,71387.36,91800.01,20950.77,18.58
FIN0002580,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Subcontractor,58061.73,72995.56,47591.58,62978.63,10016.93,13.72
FIN0002581,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Design & Engineering,29030.86,35814.87,23795.79,29166.12,6648.75,18.56
FIN0002582,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Permits & Legal,17418.51,19793.59,14277.47,17189.21,2604.38,13.16
FIN0002583,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Transportation,23224.69,26884.61,19036.63,22176.69,4707.92,17.51
FIN0002584,PRJ021,2024-07,2024-07-20,2024,Q3 2024,Overhead,17418.51,24537.18,14277.47,19531.51,5005.67,20.4
FIN0002585,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Labor,158445.87,214670.42,129873.66,173680.8,40989.62,19.09
FIN0002586,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Materials,181080.99,232768.14,148427.04,196475.92,36292.22,15.59
FIN0002587,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Equipment,84881.71,107673.64,69575.17,86629.3,21044.34,19.54
FIN0002588,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Subcontractor,56587.81,68274.8,46383.45,55227.55,13047.25,19.11
FIN0002589,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Design & Engineering,28293.9,38681.38,23191.72,30897.3,7784.08,20.12
FIN0002590,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Permits & Legal,16976.34,19590.69,13915.03,16352.43,3238.26,16.53
FIN0002591,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Transportation,22635.12,27432.56,18553.38,21725.41,5707.15,20.8
FIN0002592,PRJ021,2024-08,2024-08-19,2024,Q3 2024,Overhead,16976.34,23947.91,13915.03,18949.01,4998.9,20.87
FIN0002593,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Labor,114218.68,161915.78,93621.87,127569.51,34346.27,21.21
FIN0002594,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Materials,130535.63,169105.71,106996.42,137738.76,31366.95,18.55
FIN0002595,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Equipment,61188.58,86568.01,50154.57,67823.18,18744.83,21.65
FIN0002596,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Subcontractor,40792.38,48647.8,33436.38,39289.87,9357.93,19.24
FIN0002597,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Design & Engineering,20396.19,23350.6,16718.19,19521.55,3829.05,16.4
FIN0002598,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Permits & Legal,12237.71,14547.14,10030.91,12365.58,2181.56,15.0
FIN0002599,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Transportation,16316.95,18290.43,13374.55,15350.65,2939.78,16.07
FIN0002600,PRJ021,2024-09,2024-09-18,2024,Q3 2024,Overhead,12237.71,15803.74,10030.91,13665.98,2137.76,13.53
FIN0002601,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Labor,154785.74,198695.78,126873.56,156601.53,42094.25,21.19
FIN0002602,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Materials,176897.99,221737.86,144998.35,179645.86,42092.0,18.98
FIN0002603,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Equipment,82920.94,97345.64,67967.98,78510.95,18834.69,19.35
FIN0002604,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Subcontractor,55280.63,67013.45,45311.99,53156.96,13856.49,20.68
FIN0002605,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Design & Engineering,27640.31,35327.51,22655.99,29930.59,5396.92,15.28
FIN0002606,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Permits & Legal,16584.19,19665.97,13593.6,16979.36,2686.61,13.66
FIN0002607,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Transportation,22112.24,29720.1,18124.79,24280.9,5439.2,18.3
FIN0002608,PRJ021,2024-10,2024-10-18,2024,Q4 2024,Overhead,16584.19,22038.54,13593.6,18682.82,3355.72,15.23
FIN0002609,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Labor,151387.09,182740.51,124087.78,152640.76,30099.75,16.47
FIN0002610,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Materials,173013.81,194550.02,141814.6,164785.34,29764.68,15.3
FIN0002611,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Equipment,81100.22,97099.25,66475.59,79169.35,17929.9,18.47
FIN0002612,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Subcontractor,54066.81,71426.99,44317.06,59934.58,11492.41,16.09
FIN0002613,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Design & Engineering,27033.41,34596.34,22158.53,28731.09,5865.25,16.95
FIN0002614,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Permits & Legal,16220.05,17377.02,13295.12,14997.66,2379.36,13.69
FIN0002615,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Transportation,21626.73,26452.83,17726.83,21384.26,5068.57,19.16
FIN0002616,PRJ021,2024-11,2024-11-17,2024,Q4 2024,Overhead,16220.05,21384.3,13295.12,17247.25,4137.05,19.35
FIN0002617,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Labor,153954.01,194322.5,126191.81,165258.27,29064.23,14.96
FIN0002618,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Materials,175947.45,190320.67,144219.22,165752.02,24568.65,12.91
FIN0002619,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Equipment,82475.37,95839.69,67602.76,81713.28,14126.41,14.74
FIN0002620,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Subcontractor,54983.58,78002.21,45068.51,60960.97,17041.24,21.85
FIN0002621,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Design & Engineering,27491.78,39098.61,22534.25,30655.73,8442.88,21.59
FIN0002622,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Permits & Legal,16495.07,21459.58,13520.55,17240.02,4219.56,19.66
FIN0002623,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Transportation,21993.43,24091.66,18027.4,20494.61,3597.05,14.93
FIN0002624,PRJ021,2024-12,2024-12-17,2024,Q4 2024,Overhead,16495.07,20469.42,13520.55,17312.47,3156.95,15.42
FIN0002625,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Labor,128193.5,163278.6,105076.64,128008.63,35269.97,21.6
FIN0002626,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Materials,146506.86,185586.21,120087.59,151961.88,33624.33,18.12
FIN0002627,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Equipment,68675.09,81127.93,56291.06,67018.82,14109.11,17.39
FIN0002628,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Subcontractor,45783.39,64367.81,37527.37,50968.03,13399.78,20.82
FIN0002629,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Design & Engineering,22891.7,25746.04,18763.69,21737.17,4008.87,15.57
FIN0002630,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Permits & Legal,13735.02,16428.58,11258.21,14164.38,2264.2,13.78
FIN0002631,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Transportation,18313.36,19866.93,15010.95,17333.13,2533.8,12.75
FIN0002632,PRJ021,2025-01,2025-01-16,2025,Q1 2025,Overhead,13735.02,16445.45,11258.21,13030.9,3414.55,20.76
FIN0002633,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Labor,164327.88,224463.81,134694.98,176788.65,47675.16,21.24
FIN0002634,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Materials,187803.27,232533.4,153937.11,184145.33,48388.07,20.81
FIN0002635,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Equipment,88032.78,115030.26,72158.02,92273.79,22756.47,19.78
FIN0002636,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Subcontractor,58688.53,67850.5,48105.35,57314.81,10535.69,15.53
FIN0002637,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Design & Engineering,29344.26,38415.57,24052.67,32440.76,5974.81,15.55
FIN0002638,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Permits & Legal,17606.55,24729.1,14431.6,19832.23,4896.87,19.8
FIN0002639,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Transportation,23475.41,28191.64,19242.14,22384.54,5807.1,20.6
FIN0002640,PRJ021,2025-02,2025-02-15,2025,Q1 2025,Overhead,17606.55,23301.75,14431.6,18615.33,4686.42,20.11
FIN0002641,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Labor,100157.22,111883.17,82096.08,95448.76,16434.41,14.69
FIN0002642,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Materials,114465.39,125217.37,93824.09,106438.31,18779.06,15.0
FIN0002643,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Equipment,53655.65,68779.61,43980.04,57263.84,11515.77,16.74
FIN0002644,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Subcontractor,35770.44,51169.39,29320.03,40296.92,10872.47,21.25
FIN0002645,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Design & Engineering,17885.21,19810.93,14660.01,16649.06,3161.87,15.96
FIN0002646,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Permits & Legal,10731.13,13842.27,8796.01,11459.52,2382.75,17.21
FIN0002647,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Transportation,14308.17,18430.34,11728.01,14645.65,3784.69,20.54
FIN0002648,PRJ021,2025-03,2025-03-17,2025,Q1 2025,Overhead,10731.13,13664.12,8796.01,11806.78,1857.34,13.59
FIN0002649,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Labor,103470.57,132691.14,84811.94,113869.46,18821.68,14.18
FIN0002650,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Materials,118252.07,137074.03,96927.93,113169.91,23904.12,17.44
FIN0002651,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Equipment,55430.66,68593.45,45434.97,54235.85,14357.6,20.93
FIN0002652,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Subcontractor,36953.78,47068.99,30289.98,38527.56,8541.43,18.15
FIN0002653,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Design & Engineering,18476.89,25153.58,15144.99,20725.7,4427.88,17.6
FIN0002654,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Permits & Legal,11086.13,13809.7,9086.99,11524.42,2285.28,16.55
FIN0002655,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Transportation,14781.51,17302.46,12115.99,13869.09,3433.37,19.84
FIN0002656,PRJ021,2025-04,2025-04-16,2025,Q2 2025,Overhead,11086.13,14874.45,9086.99,11765.61,3108.84,20.9
FIN0002657,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Labor,97919.08,128481.25,80261.54,104009.02,24472.23,19.05
FIN0002658,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Materials,111907.51,137278.79,91727.47,112279.95,24998.84,18.21
FIN0002659,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Equipment,52456.64,73697.79,42997.25,58621.66,15076.13,20.46
FIN0002660,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Subcontractor,34971.09,38413.64,28664.83,33364.03,5049.61,13.15
FIN0002661,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Design & Engineering,17485.55,23548.13,14332.42,19108.54,4439.59,18.85
FIN0002662,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Permits & Legal,10491.33,13571.64,8599.45,10655.05,2916.59,21.49
FIN0002663,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Transportation,13988.43,16665.71,11465.93,14608.63,2057.08,12.34
FIN0002664,PRJ021,2025-05,2025-05-16,2025,Q2 2025,Overhead,10491.33,14491.93,8599.45,11764.23,2727.7,18.82
FIN0002665,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Labor,173859.43,213657.94,142507.73,171969.68,41688.26,19.51
FIN0002666,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Materials,198696.5,271641.55,162865.98,213213.34,58428.21,21.51
FIN0002667,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Equipment,93138.98,113204.96,76343.43,96790.18,16414.78,14.5
FIN0002668,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Subcontractor,62092.66,71225.21,50895.62,57901.49,13323.72,18.71
FIN0002669,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Design & Engineering,31046.33,35234.13,25447.81,30697.77,4536.36,12.87
FIN0002670,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Permits & Legal,18627.8,22224.39,15268.69,17454.63,4769.76,21.46
FIN0002671,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Transportation,24837.06,29722.2,20358.25,24854.66,4867.54,16.38
FIN0002672,PRJ021,2025-06,2025-06-15,2025,Q2 2025,Overhead,18627.8,22778.93,15268.69,17864.33,4914.6,21.58
FIN0002673,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Labor,166849.4,197680.32,136761.8,156972.81,40707.51,20.59
FIN0002674,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Materials,190685.02,227691.95,156299.2,182280.58,45411.37,19.94
FIN0002675,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Equipment,89383.6,109192.35,73265.25,87679.47,21512.88,19.7
FIN0002676,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Subcontractor,59589.07,72840.06,48843.5,62962.27,9877.79,13.56
FIN0002677,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Design & Engineering,29794.53,36597.19,24421.75,30484.19,6113.0,16.7
FIN0002678,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Permits & Legal,17876.72,23013.61,14653.05,19446.79,3566.82,15.5
FIN0002679,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Transportation,23835.63,29348.59,19537.4,25335.89,4012.7,13.67
FIN0002680,PRJ021,2025-07,2025-07-15,2025,Q3 2025,Overhead,17876.72,23786.14,14653.05,18930.66,4855.48,20.41
FIN0002681,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Labor,137878.14,178262.37,113014.87,141035.06,37227.31,20.88
FIN0002682,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Materials,157575.02,195935.19,129159.85,160757.05,35178.14,17.95
FIN0002683,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Equipment,73863.29,92878.43,60543.68,74546.74,18331.69,19.74
FIN0002684,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Subcontractor,49242.19,65727.47,40362.45,53613.87,12113.6,18.43
FIN0002685,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Design & Engineering,24621.1,29876.64,20181.23,24904.62,4972.02,16.64
FIN0002686,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Permits & Legal,14772.66,16333.52,12108.74,13750.56,2582.96,15.81
FIN0002687,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Transportation,19696.88,23477.61,16144.98,20042.48,3435.13,14.63
FIN0002688,PRJ021,2025-08,2025-08-14,2025,Q3 2025,Overhead,14772.66,18246.21,12108.74,15706.34,2539.87,13.92
FIN0002689,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Labor,136455.21,174123.64,111848.53,143494.12,30629.52,17.59
FIN0002690,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Materials,155948.81,183980.3,127826.89,153159.96,30820.34,16.75
FIN0002691,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Equipment,73101.01,97795.59,59918.86,81032.71,16762.88,17.14
FIN0002692,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Subcontractor,48734.0,53775.73,39945.9,46442.84,7332.89,13.64
FIN0002693,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Design & Engineering,24367.0,33947.68,19972.95,26989.4,6958.28,20.5
FIN0002694,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Permits & Legal,14620.2,17785.79,11983.77,15055.26,2730.53,15.35
FIN0002695,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Transportation,19493.6,20913.09,15978.36,18174.0,2739.09,13.1
FIN0002696,PRJ021,2025-09,2025-09-13,2025,Q3 2025,Overhead,14620.2,15735.05,11983.77,13622.61,2112.44,13.43
FIN0002697,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Labor,130674.4,151699.82,107110.16,123081.05,28618.77,18.87
FIN0002698,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Materials,149342.18,182405.0,122411.62,155175.8,27229.2,14.93
FIN0002699,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Equipment,70004.14,78572.33,57380.44,68237.86,10334.47,13.15
FIN0002700,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Subcontractor,46669.43,55335.64,38253.63,47870.23,7465.41,13.49
FIN0002701,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Design & Engineering,23334.71,28769.08,19126.81,24691.58,4077.5,14.17
FIN0002702,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Permits & Legal,14000.83,16059.85,11476.09,13439.05,2620.8,16.32
FIN0002703,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Transportation,18667.77,22148.78,15301.45,17540.17,4608.61,20.81
FIN0002704,PRJ021,2025-10,2025-10-13,2025,Q4 2025,Overhead,14000.83,16830.28,11476.09,13770.38,3059.9,18.18
FIN0002705,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Labor,133144.46,173205.62,109134.8,141123.52,32082.1,18.52
FIN0002706,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Materials,152165.09,189572.3,124725.48,148644.43,40927.87,21.59
FIN0002707,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Equipment,71327.39,91596.5,58465.07,78542.24,13054.26,14.25
FIN0002708,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Subcontractor,47551.59,56842.2,38976.71,45671.64,11170.56,19.65
FIN0002709,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Design & Engineering,23775.8,31396.6,19488.36,24877.93,6518.67,20.76
FIN0002710,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Permits & Legal,14265.47,16364.95,11693.01,13471.17,2893.78,17.68
FIN0002711,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Transportation,19020.64,20316.52,15590.69,17569.75,2746.77,13.52
FIN0002712,PRJ021,2025-11,2025-11-12,2025,Q4 2025,Overhead,14265.47,16487.79,11693.01,13662.44,2825.35,17.14
FIN0002713,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Labor,152587.24,214160.99,125071.51,167941.41,46219.58,21.58
FIN0002714,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Materials,174385.42,220354.87,142938.87,182391.66,37963.21,17.23
FIN0002715,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Equipment,81743.16,109478.15,67002.59,85774.46,23703.69,21.65
FIN0002716,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Subcontractor,54495.45,67028.23,44668.4,54303.22,12725.01,18.98
FIN0002717,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Design & Engineering,27247.72,34654.76,22334.2,28992.53,5662.23,16.34
FIN0002718,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Permits & Legal,16348.63,18631.7,13400.52,16096.33,2535.37,13.61
FIN0002719,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Transportation,21798.18,23311.31,17867.36,20171.29,3140.02,13.47
FIN0002720,PRJ021,2025-12,2025-12-12,2025,Q4 2025,Overhead,16348.63,19310.59,13400.52,15135.2,4175.39,21.62
FIN0002721,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Labor,166315.43,197622.49,136324.12,160563.31,37059.18,18.75
FIN0002722,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Materials,190074.78,241001.9,155799.0,200665.96,40335.94,16.74
FIN0002723,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Equipment,89097.55,117093.37,73030.78,93629.63,23463.74,20.04
FIN0002724,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Subcontractor,59398.37,67524.39,48687.19,57121.02,10403.37,15.41
FIN0002725,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Design & Engineering,29699.18,36455.77,24343.59,30219.68,6236.09,17.11
FIN0002726,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Permits & Legal,17819.52,19215.32,14606.16,16518.58,2696.74,14.03
FIN0002727,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Transportation,23759.34,28062.46,19474.87,22660.92,5401.54,19.25
FIN0002728,PRJ021,2026-01,2026-01-11,2026,Q1 2026,Overhead,17819.52,24071.89,14606.16,19959.97,4111.92,17.08
FIN0002729,PRJ022,2025-04,2025-04-01,2025,Q2 2025,Labor,65518.5,67512.77,56972.61,58721.04,8791.73,13.02
FIN0002730,PRJ022,2025-04,2025-04-01,2025,Q2 2025,Materials,74878.28,82010.93,65111.55,76138.44,5872.49,7.16
FIN0002731,PRJ022,2025-04,2025-04-01,2025,Q2 2025,Equipment,35099.2,34936.74,30521.04,30163.19,4773.55,13.66
FIN0002732,PRJ022,2025-04,2025-04-01,2025,Q2 2025,Subcontractor,23399.46,28071.33,20347.36,23254.64,4816.69,17.16
FIN0002733,PRJ022,2025-04,2025-04-01,2025,Q2 2025,Design & Engineering,11699.73,13995.69,10173.68,11929.59,2066.1,14.76
